index,street_name,area,city,price,size,type,date,lat,lng,alt
28,Kvillegatan 35,Centrala Hisingen Porslinsfabriken,Göteborg,2150000.0,39.0,Lägenhet,2025-05-28,57.7184597,11.9511726,0.0
29,Norra Herrgårdsgatan 45C,Mossen,Motala,1995000.0,85.0,Lägenhet,2025-05-28,58.5396292,15.0184695,0.0
30,Spanargatan 7,Bärby Hage,Uppsala,5700000.0,163.0,Villa,2025-05-28,59.8826644,17.612279,0.0
31,Mariehällsvägen 30,Åkersberga,Österåker,3745000.0,128.0,Radhus,2025-05-28,59.4836541,18.31761,0.0
32,Alströmersgatan 5,Västermalm,Skövde,1250000.0,67.0,Lägenhet,2025-05-28,58.3902788,13.8392213,0.0
33,Sjöåkravägen 52A,Bankeryd,Jönköping,1850000.0,103.0,Lägenhet,2025-05-28,57.86640749999999,14.1373325,0.0
34,Edeby Byväg 76,Väddö,Norrtälje,1995000.0,64.0,Villa,2025-05-28,60.0161327,18.8116503,0.0
0,Torgny Segerstedts Allé 38,Rosendal,Uppsala,4800000.0,99.0,Lägenhet,2025-05-28,59.8325244,17.6319047,0.0
1,Agavägen 8,Larsberg,Lidingö,3670000.0,74.0,Lägenhet,2025-05-28,59.34986290000001,18.1442382,0.0
2,Södra vägen 17,Lorensberg,Göteborg,5100000.0,73.0,Lägenhet,2025-05-28,57.700898,11.9766783,0.0
3,Magnarps Byaväg 350,Vejbystrand,Ängelholm,12500000.0,210.0,Gård,2025-05-28,56.309388,12.7882853,0.0
4,Tingsgatan 47,Dammsvedjan,Borås,850000.0,57.0,Lägenhet,2025-05-28,57.70107119999999,12.9413248,0.0
5,Förrådsvägen 42,Centrala Huddinge,Huddinge,2655000.0,49.0,Lägenhet,2025-05-28,59.2328726,17.9910353,0.0
6,Hantverkaregatan 34,Centrum,Örnsköldsvik,3655000.0,329.0,Villa,2025-05-28,63.29805639999999,18.7076121,0.0
7,Arkeologvägen 51,Gunnesbo,Lund,2480000.0,75.0,Lägenhet,2025-05-28,55.7216225,13.1644495,0.0
8,Sandbäcksvägen 67B,Grangärdet,Mariestad,1800000.0,117.0,Kedjehus,2025-05-28,58.6954325,13.8393081,0.0
9,Marieforsleden 52,Prebende,Mariestad,490000.0,65.0,Lägenhet,2025-05-28,58.69414789999999,13.8142321,0.0
10,Stomvägen 8,Askim,Göteborg,3500000.0,82.0,Lägenhet,2025-05-28,57.6338352,11.9362042,0.0
11,Vikingagatan 7A,Vasastan,Stockholm,5480000.0,42.0,Lägenhet,2025-05-28,59.34090599999999,18.0323774,0.0
12,Svanegatan 5C,Centrum,Lund,6100000.0,122.0,Lägenhet,2025-05-28,55.69964410000001,13.1899726,0.0
13,Danastigen 19,Gribbylund,Täby,5700000.0,125.0,Radhus,2025-05-28,59.4606917,18.0798745,0.0
14,Bergums Furåsväg 4A,Olofstorp,Göteborg,1875000.0,45.0,Villa,2025-05-28,57.7977271,12.2049527,0.0
15,Tetorpsvägen 199,Centrum,Upplands Väsby,3400000.0,109.0,Radhus,2025-05-28,59.52629439999999,17.910493,0.0
16,Multrågatan 19,Parkstad,Stockholm,2000000.0,73.0,Lägenhet,2025-05-28,59.3558165,17.8862713,0.0
17,Karlslundsvägen 18,Barkarbystaden,Järfälla,1630000.0,36.0,Lägenhet,2025-05-28,59.4123645,17.8685185,0.0
18,Trädgårdsgatan 8,Centrum,Uppsala,2625000.0,45.0,Lägenhet,2025-05-28,59.85675649999999,17.6363465,0.0
19,Norrings väg 5,Centrum,Hagfors,40000.0,56.5,Lägenhet,2025-05-28,60.0360256,13.6966227,0.0
20,Kamomillgatan 20,Årsta,Uppsala,1975000.0,78.0,Lägenhet,2025-05-28,59.87135069999999,17.6856131,0.0
21,Fleminggatan 95A,Kungsholmen,Stockholm,4000000.0,35.0,Lägenhet,2025-05-28,59.3344683,18.0298112,0.0
22,Stora Gungans väg 5,Enskede,Stockholm,3075000.0,39.0,Lägenhet,2025-05-28,59.2849865,18.0883909,0.0
23,Stadiongatan 49A,Lorensborg,Malmö,1550000.0,57.0,Lägenhet,2025-05-28,55.58281789999999,12.9831909,0.0
24,Svengrensgatan 7A,Nyfors,Eskilstuna,750000.0,38.5,Lägenhet,2025-05-28,59.3658568,16.50632,0.0
25,Skalshöjdens väg 4B,Vemdalen,Härjedalen,2395000.0,59.0,Lägenhet,2025-05-28,62.4950808,13.9426428,0.0
26,Kvarngränd 3,Kvarnholmen,Nacka,7050000.0,91.0,Lägenhet,2025-05-28,59.3172569,18.1381035,0.0
27,Skeppargatan 10A,Centrum,Skellefteå,2000000.0,75.0,Lägenhet,2025-05-28,64.7499564,20.95741,0.0
28,Skrågatan 13B,Karlskoga,,475000.0,75.0,Lägenhet,2025-05-28,55.6368382,13.7138507,0.0
29,Klackens Långgränd 33,Fyllinge,Halmstad,2830000.0,160.0,Radhus,2025-05-28,56.6449943,12.9216265,0.0
30,Sturehillsvägen 6,Liljeholmskajen,Stockholm,3200000.0,55.0,Lägenhet,2025-05-28,59.30313899999999,18.0312774,0.0
31,Törnsångarvägen 44,Uttervik,Nyköping,3000000.0,82.0,Fritidshus,2025-05-28,58.6177762,16.8953969,0.0
32,Hsb gatan 1C,Centrum,Rättvik,1250000.0,54.5,Lägenhet,2025-05-28,60.8862359,15.1168198,0.0
33,Ulsavilagatan 37,Ormesta,Örebro,2095000.0,84.5,Lägenhet,2025-05-28,59.26562980000001,15.2707905,0.0
34,Brunsoppsvägen 1A,Almby,Örebro,2000000.0,70.0,Radhus,2025-05-28,59.2752626,15.2134105,0.0
0,Hillringsberg Forsbostället 1,Hillringsberg,Arvika,750000.0,106.0,Villa,2025-05-28,59.52733050000001,12.6173342,0.0
1,Öster-Edinge 261,Almunge,Uppsala,5000000.0,162.0,Villa,2025-05-28,59.9674784,18.0832883,0.0
2,Ronnebyvägen 16,Björkhagen,Stockholm,3890000.0,53.0,Lägenhet,2025-05-28,59.2951193,18.117709,0.0
3,Jordholmsvägen 13-7,Vellinge,,7400000.0,276.0,Villa,2025-05-28,55.4681783,13.0997406,0.0
4,Huldrestigen 2,Hagby,Österåker,6150000.0,135.0,Villa,2025-05-28,59.4809558,18.2555468,0.0
5,Godhemsgatan 25B,Kungsladugård,Göteborg,3400000.0,62.0,Lägenhet,2025-05-28,57.6853728,11.9257656,0.0
6,Oskar Bergmans väg 13,Saltsjöbaden,Nacka,8500000.0,147.0,Villa,2025-05-28,59.285058,18.2822234,0.0
7,P O Hallmans gata 15,Kungsholmen,Stockholm,9900000.0,130.5,Lägenhet,2025-05-28,59.335199,18.041591,0.0
8,Ytterån 938,Ytterån,Krokom,1000000.0,155.0,Villa,2025-05-28,63.3139667,14.1562706,0.0
9,Stattutgatan 14,Hisingstorp,Jönköping,3200000.0,91.0,Lägenhet,2025-05-28,57.7901696,14.1272179,0.0
10,Jakob Sjöléns väg 22,Skönsmon,Sundsvall,2620000.0,160.0,Radhus,2025-05-28,62.3796833,17.3429341,0.0
11,Odengatan 7,Torestorp,Mullsjö,2300000.0,129.0,Villa,2025-05-28,57.9097743,13.8990454,0.0
12,Torphagsvägen 10,Ekhagen,Stockholm,3880000.0,55.0,Lägenhet,2025-05-28,59.372359,18.0525134,0.0
13,Käslingevägen 6,Vånga,Norrköping,800000.0,111.0,Radhus,2025-05-28,58.58265099999999,15.8157148,0.0
14,Strömstarevägen 21B,Björsared,Göteborg,4200000.0,100.0,Villa,2025-05-28,57.78701100000001,12.142313,0.0
15,Bruksgatan 54,Kungsladugård,Göteborg,3904588.0,61.8,Lägenhet,2025-05-28,57.68602860000001,11.9121369,0.0
16,Lillstugevägen 3B,Sättra,Hagfors,455000.0,131.0,Radhus,2025-05-28,60.04097,13.6877792,0.0
17,Östergårdsgatan 6B,Herrljunga,,520000.0,49.0,Lägenhet,2025-05-28,55.6068432,13.0388682,0.0
18,Framnäsbacken 26,Skytteholm,Solna,4250000.0,87.5,Lägenhet,2025-05-28,59.35624050000001,17.9851123,0.0
19,Trollsjövägen 155,Bjärred,Lomma,8100000.0,210.0,Kedjehus,2025-05-28,55.7252454,13.0059911,0.0
20,Stora vägen 31B,Bollstanäs,Upplands Väsby,9250000.0,160.0,Villa,2025-05-28,59.4974298,17.9549998,0.0
21,Stadiongatan 53A,Lorensborg,Malmö,2435000.0,91.5,Lägenhet,2025-05-28,55.5833342,12.9814056,0.0
22,Flöjtgatan 20,Gånsvik,Härnösand,1250000.0,135.0,Radhus,2025-05-28,62.6252247,17.9708407,0.0
23,Parkvägen 41,Skåne,Perstorp,1675000.0,167.0,Villa,2025-05-28,56.13817599999999,13.3815624,0.0
24,Strind 602,Söråker,Timrå,1095000.0,139.0,Villa,2025-05-28,62.52281859999999,17.6188487,0.0
25,Långgatan 54,Kil,,2850000.0,151.0,Villa,2025-05-28,59.5025576,13.3112574,0.0
26,Ormvråksgatan 60,Söderkulla,Malmö,1595000.0,89.5,Lägenhet,2025-05-28,55.5665724,13.0078267,0.0
27,Östra Bergsgatan 7E,Ekmansberg,Tranås,850000.0,82.0,Lägenhet,2025-05-28,58.0342015,14.9920103,0.0
28,Biodlarvägen 29,Göta,Lilla Edet,750000.0,31.0,Lägenhet,2025-05-28,58.10731449999999,12.1560052,0.0
29,Gilleberget 1A,Skönsberg,Sundsvall,950000.0,61.0,Lägenhet,2025-05-28,62.39905909999999,17.3385995,0.0
30,Honnörsgatan 16,Södra Ekkällan,Linköping,2810000.0,85.0,Lägenhet,2025-05-28,58.3950475,15.6273913,0.0
31,Vegagatan 3,Nässjö,,1870000.0,184.0,Villa,2025-05-28,59.3410838,18.05115,0.0
32,Södra Cloettavägen 121,Ljungsbro,Linköping,4210000.0,174.0,Villa,2025-05-28,58.49493769999999,15.5013463,0.0
33,Åkerstigen 1,Stuvsta Segersminne,Huddinge,8000000.0,269.0,Villa,2025-05-28,59.2544862,18.0084626,0.0
0,Åkerstigen 1,Stuvsta Segersminne,Huddinge,8000000.0,269.0,Villa,2025-05-28,59.2544862,18.0084626,0.0
1,Alströmergatan 32E,Kungsholmen,Stockholm,2800000.0,28.0,Lägenhet,2025-05-28,59.3373188,18.0260477,0.0
2,Tångringsgatan 29,Hagalund,Borlänge,1050000.0,74.5,Lägenhet,2025-05-28,60.4891306,15.423404,0.0
3,Grindögatan 42,Skåne,Helsingborg,2950000.0,70.0,Radhus,2025-05-28,55.9647267,12.7774136,0.0
4,Norrlandsgatan 42B,Luthagen,Uppsala,2195000.0,57.5,Lägenhet,2025-05-28,59.86179299999999,17.6080956,0.0
5,Galjonsgatan 7,Hudiksvall,,4125000.0,123.5,Lägenhet,2025-05-28,55.4743954,14.2698219,0.0
6,Hinsvägen 62,Svärdsjö,Falun,1350000.0,99.0,Villa,2025-05-28,60.65656420000001,16.0551951,0.0
7,Visättra Backe 12B,Visättra Ängar,Huddinge,2500000.0,70.0,Lägenhet,2025-05-28,59.2152675,17.9579978,0.0
8,Glaspärlevägen 9B,Stafsinge,Falkenberg,1325000.0,46.0,Lägenhet,2025-05-28,56.9162172,12.4732675,0.0
9,Kvarnbacksvägen 90,Riksby,Stockholm,3050000.0,72.0,Lägenhet,2025-05-28,59.34151699999999,17.946327,0.0
10,Larstorp Östergården 1,Herrljunga,,2275000.0,340.0,Villa,2025-05-28,57.83957969999999,14.6747234,0.0
11,Anisvägen 5,Sandhem,Mullsjö,1175000.0,65.0,Fritidshus,2025-05-28,57.9165989,13.8773174,0.0
12,Växthusvägen 26,Vega,Västerås,3000000.0,136.0,Radhus,2025-05-28,59.6301512,16.5352676,0.0
13,Svedjegatan 34,Dammsvedjan,Borås,870000.0,57.5,Lägenhet,2025-05-28,57.7005707,12.9402218,0.0
14,Parkgatan 6,Kungsholmen Fridhemsplan,Stockholm,6900000.0,62.0,Lägenhet,2025-05-28,59.3332572,18.0369671,0.0
15,Svampskogsvägen 37,Bällstaberg,Vallentuna,4100000.0,109.0,Lägenhet,2025-05-28,59.51310049999999,18.0903122,0.0
16,Skebokvarnsvägen 306,Högdalen,Stockholm,1825000.0,38.0,Lägenhet,2025-05-28,59.2627115,18.0339893,0.0
17,Bryggaregatan 4,Klara,Karlstad,1650000.0,47.0,Lägenhet,2025-05-28,59.3819083,13.4953499,0.0
18,Linggatan 5B,Vasastaden,Linköping,1435000.0,42.9,Lägenhet,2025-05-28,58.4173675,15.6113978,0.0
19,Vargtorpsvägen 1A,Hitorp,Nora,700000.0,87.0,Lägenhet,2025-05-28,59.5073644,15.0375707,0.0
20,Körsbärsvägen 18,Flyinge,Eslöv,4100000.0,228.0,Villa,2025-05-28,55.75376050000001,13.3691934,0.0
21,Kamomillagatan 27,Bromma,Stockholm,3200000.0,61.0,Lägenhet,2025-05-28,59.3614595,17.9471441,0.0
22,Askims Pilegårdsväg 36,Askim,Göteborg,2500000.0,69.0,Lägenhet,2025-05-27,57.6415795,11.9331593,0.0
23,Vädermöllegatan 5,Halmstads kommun,Halmstad,4400000.0,299.0,Villa,2025-05-27,56.69885009999999,12.8652653,0.0
24,Karin Boyes gata 67,Hägersten-Liljeholmen,Stockholm,7300000.0,103.0,Radhus,2025-05-27,59.28019690000001,17.9583316,0.0
25,Sankt Johannesgatan 3F,Triangeln,Malmö,3100000.0,50.0,Lägenhet,2025-05-27,55.59523609999999,13.0018479,0.0
26,Arkitektvägen 68,Bromma,Stockholm,1700000.0,33.0,Lägenhet,2025-05-27,59.33167479999999,17.9509563,0.0
27,Kvarnbygatan 45,Kvarnbyn,Mölndal,1950000.0,38.0,Lägenhet,2025-05-27,57.65766,12.0296757,0.0
28,Linnégatan 17,Professorsstaden,Lund,2725000.0,47.0,Lägenhet,2025-05-27,55.7029086,13.208629,0.0
29,Ekuddsvägen 3,Nacka kommun,Nacka,5200000.0,74.0,Lägenhet,2025-05-27,59.30526769999999,18.1459726,0.0
30,Bovägen 7,Östra Göinge kommun,Östra Göinge,900000.0,156.0,Kedjehus,2025-05-27,56.2733261,14.1984878,0.0
31,Bovägen 7,Östra Göinge kommun,Östra Göinge,900000.0,156.0,Kedjehus,2025-05-27,56.2733261,14.1984878,0.0
32,Ekuddsvägen 19,Sickla,Nacka,4200000.0,66.5,Lägenhet,2025-05-27,59.30562680000001,18.143538,0.0
33,Levertinsgatan 5,Kristineberg,Stockholm,5450000.0,77.0,Lägenhet,2025-05-27,59.33440239999999,17.9990802,0.0
0,Bovägen 7,Östra Göinge kommun,Östra Göinge,900000.0,156.0,Kedjehus,2025-05-27,56.2733261,14.1984878,0.0
1,Ekuddsvägen 19,Sickla,Nacka,4200000.0,66.5,Lägenhet,2025-05-27,59.30562680000001,18.143538,0.0
2,Levertinsgatan 5,Kristineberg,Stockholm,5450000.0,77.0,Lägenhet,2025-05-27,59.33440239999999,17.9990802,0.0
3,Rostocksvägen 2A,Skarpäng,Täby,9700000.0,177.0,Villa,2025-05-27,59.4414257,18.0330222,0.0
4,Södra Agnegatan 26,Kungsholmen,Stockholm,7600000.0,65.0,Lägenhet,2025-05-27,59.3296612,18.0419319,0.0
5,Tallholmsvägen 87,Hjulsbro,Linköping,3100000.0,102.0,Radhus,2025-05-27,58.3728668,15.7033226,0.0
6,Banérgatan 85,Gärdet,Stockholm,9950000.0,81.0,Lägenhet,2025-05-27,59.3408341,18.0975679,0.0
7,Hantverkaregatan 10,Sankt Knut,Malmö,3250000.0,67.0,Lägenhet,2025-05-27,55.5980721,13.0121581,0.0
8,Smådalarövägen 15,Dalarö,Haninge,8200000.0,90.0,Fritidshus,2025-05-27,59.14054239999999,18.4280456,0.0
9,Eriksbergsgatan 42,Östermalm,Stockholm,8105000.0,56.0,Lägenhet,2025-05-27,59.34188100000001,18.0659618,0.0
10,Färgargårdstorget 36,Södermalm Sofia,Stockholm,6400000.0,72.0,Lägenhet,2025-05-27,59.3078421,18.0948221,0.0
11,Frans Mobergs väg 2B,Kummelnäs,Nacka,14175000.0,168.0,Villa,2025-05-27,59.35041869999999,18.2663258,0.0
12,Poppelvägen 27,Odal,Kristianstad,1025000.0,90.0,Lägenhet,2025-05-27,56.0175559,14.1402931,0.0
13,Bielkegatan 4,Vasastaden,Linköping,1250000.0,29.0,Lägenhet,2025-05-27,58.4168023,15.6211271,0.0
14,Viragatan 9,Kungsängen,Uppsala,4300000.0,100.0,Lägenhet,2025-05-27,59.84940199999999,17.656245,0.0
15,Birger Jarlsgatan 104H,Vasastan,Stockholm,5450000.0,44.0,Lägenhet,2025-05-27,59.3474738,18.0628215,0.0
16,Lm Ericssons väg 10B,Telefonplan,Stockholm,6050000.0,74.0,Lägenhet,2025-05-27,59.29998680000001,17.9952989,0.0
17,Parkvägen 10B,Fornudden,Tyresö,9300000.0,281.2,Villa,2025-05-27,59.2215601,18.1892518,0.0
18,Högåsen 601,Högåsen,Karlskoga,2100000.0,171.0,Villa,2025-05-27,59.29507379999999,14.4581285,0.0
19,Klippgatan 14E,Sofia,Stockholm,2800000.0,26.0,Lägenhet,2025-05-27,59.3141836,18.087607,0.0
20,Armégatan 22,Skogen,Solna,3100000.0,56.5,Lägenhet,2025-05-27,59.35119109999999,18.0033169,0.0
21,Stenåldersgatan 19,Ullstämma,Linköping,4400000.0,144.0,Kedjehus,2025-05-27,58.3699241,15.673012,0.0
22,Slåttervägen 16,Bullmark,Umeå,2120000.0,168.0,Villa,2025-05-27,63.8123422,20.2608301,0.0
23,Nikolaigatan 1,Triangeln,Malmö,1850000.0,41.5,Lägenhet,2025-05-27,55.5925958,13.0037581,0.0
24,Kommendörsgatan 5B,Rörsjöstaden,Malmö,2350000.0,57.5,Lägenhet,2025-05-27,55.600179,13.0089769,0.0
25,Västra Kyrkvägen 3B,Kållered,Mölndal,5350000.0,189.0,Villa,2025-05-27,57.6058166,12.0523349,0.0
26,Gälkhyttan Stora Dammändan 1,Tuna,Nyköping,3500000.0,100.0,Villa,2025-05-27,58.75284389999999,17.0091593,0.0
27,Gillevägen 22A,Nysätra,Nacka,14000000.0,153.0,Radhus,2025-05-27,59.302831,18.1323077,0.0
28,Lägatan 4,Dockan,Malmö,3850000.0,74.0,Lägenhet,2025-05-27,55.6139703,12.9881845,0.0
29,Hälsingegatan 9A,Vasastan,Stockholm,9475000.0,62.0,Lägenhet,2025-05-27,59.3418532,18.0425741,0.0
30,Malmvägen 37,Segeltorp Jakobslund,Huddinge,7050000.0,144.0,Radhus,2025-05-27,59.2812078,17.9554474,0.0
31,Ploggatan 12,Södermalm,Stockholm,3800000.0,37.0,Lägenhet,2025-05-27,59.3132801,18.0919052,0.0
32,Hyllie Boulevard 7B,Hyllie,Malmö,2000000.0,55.0,Lägenhet,2025-05-27,55.5652444,12.9747207,0.0
33,Ripvingevägen 14,Strömma,Värmdö,7500000.0,158.0,Parhus,2025-05-27,59.28719299999999,18.547738,0.0
34,Lotterivägen 29,Hägerstensåsen,Stockholm,3850000.0,56.0,Lägenhet,2025-05-27,59.2977842,17.9805168,0.0
0,Ripvingevägen 14,Strömma,Värmdö,7500000.0,158.0,Parhus,2025-05-27,59.28719299999999,18.547738,0.0
1,Lotterivägen 29,Hägerstensåsen,Stockholm,3850000.0,56.0,Lägenhet,2025-05-27,59.2977842,17.9805168,0.0
2,Mjölkuddsvägen 185,Mjölkudden,Luleå,1800000.0,62.0,Lägenhet,2025-05-27,65.6013116,22.1234819,0.0
3,Björkön 139,Njurunda,Sundsvall,1150000.0,46.0,Villa,2025-05-27,62.23717579999999,17.5298892,0.0
4,Norra Hamnpromenaden 3,Gåshaga Pirar,Lidingö,8500000.0,104.0,Lägenhet,2025-05-27,59.36044519999999,18.2293205,0.0
5,Grankottevägen 16,Rudboda,Lidingö,11350000.0,170.0,Radhus,2025-05-27,59.3727426,18.1724337,0.0
6,Rosenvägen 4,Sandhult,Borås,3500000.0,186.0,Villa,2025-05-27,57.6988436,13.0175022,0.0
7,Backvägen 29,Hemmesta,Värmdö,6495000.0,160.0,Kedjehus,2025-05-27,59.32337519999999,18.5090444,0.0
8,Gammelekevägen 13,Salnecke,Enköping,2510000.0,116.0,Villa,2025-05-27,59.74127430000001,17.3266439,0.0
9,Dalaresan 7,Sävja,Uppsala,2395000.0,109.5,Parhus,2025-05-27,59.8130683,17.704103,0.0
10,Sandhamnsgatan 49,Gärdet,Stockholm,7850000.0,84.0,Lägenhet,2025-05-27,59.34251510000001,18.1107723,0.0
11,Norra Liden 33,Kungshöjd,Göteborg,2840000.0,57.4,Lägenhet,2025-05-27,57.7043221,11.958708,0.0
12,Vapengatan 15,Aspudden,Stockholm,6450000.0,73.0,Lägenhet,2025-05-27,59.3058851,17.9951993,0.0
13,Stenbacksstigen 3,Mölna,Lidingö,10500000.0,168.0,Radhus,2025-05-27,59.3420915,18.1931873,0.0
14,Trombgatan 6,Hässlegården,Karlskrona,3500000.0,158.0,Villa,2025-05-27,56.2190083,15.6611789,0.0
15,Grenljusbacken 17,Gröndal,Stockholm,6720000.0,83.5,Lägenhet,2025-05-27,59.3137987,18.0124583,0.0
16,Högalidsgatan 46A,Högalid,Stockholm,8900000.0,70.0,Lägenhet,2025-05-27,59.3181962,18.0351378,0.0
17,Slipgatan 9,Södermalm,Stockholm,3520000.0,31.0,Lägenhet,2025-05-27,59.3173973,18.0278023,0.0
18,Höjdvägen 126,Sorunda,Nynäshamn,4200000.0,50.0,Fritidshus,2025-05-27,58.91782409999999,17.7464613,0.0
19,Folkungagatan 130,Södermalm Sofia,Stockholm,3080000.0,26.0,Lägenhet,2025-05-27,59.3154576,18.0875194,0.0
20,Kallskärsgatan 5,Gärdet,Stockholm,5880000.0,51.0,Lägenhet,2025-05-27,59.34291529999999,18.0933349,0.0
21,Frejgatan 103A,Vasastan,Stockholm,6650000.0,56.0,Lägenhet,2025-05-27,59.3430419,18.0409779,0.0
22,Boråsvägen 25,Hammarbyhöjden,Stockholm,4000000.0,62.0,Lägenhet,2025-05-27,59.2932281,18.1010853,0.0
23,Fålhagsleden 4B,Fålhagen,Uppsala,1995000.0,40.0,Lägenhet,2025-05-27,59.8583204,17.6571392,0.0
24,Spovvägen 58,Bålsta,Håbo,2900000.0,113.0,Villa,2025-05-27,59.5730617,17.5159562,0.0
25,Kjellmansgatan 26,Masthugget,Göteborg,4500000.0,51.0,Lägenhet,2025-05-27,57.6989581,11.9368864,0.0
26,Tideliusgatan 53,Södermalm,Stockholm,11100000.0,110.0,Lägenhet,2025-05-27,59.3095637,18.0645708,0.0
27,Fågelstigen 5,Sävar,Umeå,3325000.0,258.0,Villa,2025-05-27,63.8176841,20.2646147,0.0
28,Mjölkuddsvägen 191,Mjölkudden,Luleå,2450000.0,91.0,Lägenhet,2025-05-27,65.6010965,22.1222119,0.0
29,Näckrosvägen 18,Gamla Råsunda,Solna,4100000.0,55.0,Lägenhet,2025-05-27,59.3694569,17.9860419,0.0
30,Åsögatan 154A,Södermalm Katarina,Stockholm,7850000.0,68.5,Lägenhet,2025-05-27,59.31385589999999,18.0826111,0.0
31,Gökegårdshöjden 10,Öjersjö,Partille,7150000.0,215.0,Villa,2025-05-27,57.7014411,12.130134,0.0
32,Prästängsvägen 5,Sköllersta,Hallsberg,2300000.0,250.0,Villa,2025-05-27,59.1402072,15.3430383,0.0
33,Strålgatan 21,Lilla Essingen,Stockholm,3475000.0,39.0,Lägenhet,2025-05-27,59.3239771,18.0057555,0.0
34,Sigfridsvägen 11,Aspudden,Stockholm,3275000.0,38.0,Lägenhet,2025-05-27,59.3074176,18.0031848,0.0
